0,0,-4,-4,-6,-8,-10,-10,-11,-11,-11,-12,-13,-13,-13,-14,-14,-14,-15,-15
0,0,-1,-1,-5,-5,-7,-9,-11,-11,-12,-12,-12,-13,-14,-14,-14,-15,-15,-15
0,-1,-3,-6,-7,-8,-9,-9,-10,-10,-11,-12,-12,-13,-14,-16,-17,-18,-18,-18
0,-1,-1,-1,-2,-2,-3,-3,-3,-4,-6,-9,-10,-11,-12,-12,-13,-13,-14,-15
0,-1,-3,-8,-11,-18,-19,-19,-19,-20,-21,-21,-28,-30,-31,-34,-35,-35,-35,-35
0,-1,-3,-8,-11,-18,-19,-19,-19,-20,-21,-21,-28,-30,-31,-34,-35,-35,-35,-35
0,-1,-1,-3,-4,-7,-8,-10,-15,-16,-20,-21,-33,-34,-34,-35,-45,-47,-49,-50
0,0,0,0,-1,-1,-1,-4,-4,-7,-9,-10,-15,-16,-17,-17,-19,-20,-23,-24
0,-2,-3,-7,-7,-7,-7,-8,-13,-15,-15,-15,-15,-16,-16,-16,-19,-19,-22,-24
0,-7,-9,-15,-15,-16,-18,-19,-20,-25,-30,-30,-31,-32,-32,-32,-35,-35,-37,-37
0,0,-3,-8,-12,-22,-22,-24,-30,-30,-32,-34,-36,-41,-42,-42,-44,-44,-44,-47
0,-1,-1,-4,-9,-13,-23,-23,-25,-31,-31,-33,-35,-37,-42,-43,-43,-45,-45,-45
0,0,-6,-15,-17,-19,-19,-23,-24,-25,-30,-32,-33,-37,-38,-38,-41,-46,-50,-60
0,-1,-1,-1,-2,-2,-4,-5,-11,-11,-12,-12,-12,-18,-19,-27,-30,-31,-31,-31
0,-6,-6,-7,-8,-8,-8,-9,-9,-11,-12,-18,-18,-19,-19,-19,-25,-26,-34,-37
0,-1,-2,-3,-3,-5,-6,-7,-9,-18,-27,-40,-40,-42,-42,-42,-44,-44,-45,-46
0,0,0,0,0,-2,-2,-3,-4,-4,-5,-8,-9,-10,-11,-11,-13,-14,-15,-17
0,-2,-4,-5,-8,-10,-11,-12,-12,-14,-17,-18,-20,-22,-24,-26,-31,-31,-32,-32
0,-10,-12,-25,-27,-29,-30,-33,-35,-36,-37,-37,-39,-42,-43,-45,-47,-49,-51,-56
0,-3,-5,-13,-16,-16,-20,-21,-25,-26,-27,-28,-28,-28,-41,-43,-43,-44,-45,-45
0,-3,-5,-13,-16,-16,-20,-21,-25,-26,-27,-28,-28,-28,-41,-43,-43,-44,-45,-45
0,-2,-2,-2,-5,-6,-7,-7,-9,-10,-12,-12,-12,-15,-15,-16,-16,-19,-20,-22
0,-2,-4,-5,-5,-5,-6,-8,-8,-9,-10,-12,-13,-13,-13,-15,-19,-20,-21,-21
0,-2,-4,-5,-5,-5,-6,-8,-8,-9,-10,-12,-13,-13,-13,-15,-19,-20,-21,-21
0,-1,-2,-3,-4,-6,-8,-9,-9,-9,-10,-12,-12,-13,-14,-16,-17,-17,-17,-19
0,-5,-14,-14,-15,-16,-17,-18,-19,-21,-23,-24,-24,-24,-25,-27,-27,-28,-29,-31
0,-10,-11,-11,-14,-15,-18,-20,-22,-23,-30,-35,-44,-44,-45,-46,-47,-48,-49,-51
0,-2,-3,-4,-14,-15,-15,-18,-19,-22,-24,-26,-27,-34,-39,-48,-48,-49,-50,-51
0,-1,-6,-10,-15,-25,-30,-35,-36,-36,-36,-39,-40,-41,-45,-50,-51,-51,-52,-54
0,-1,-6,-10,-15,-25,-30,-35,-36,-36,-36,-39,-40,-41,-45,-50,-51,-51,-52,-54
0,-1,-1,-1,-2,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-5,-6,-8
0,-1,-2,-2,-2,-5,-5,-6,-8,-8,-8,-8,-9,-9,-12,-12,-12,-13,-13,-13
0,-3,-5,-6,-6,-7,-7,-8,-9,-10,-10,-11,-12,-12,-12,-15,-15,-16,-18,-18
0,-3,-5,-6,-6,-7,-7,-8,-9,-10,-10,-11,-12,-12,-12,-15,-15,-16,-18,-18
0,0,0,-3,-5,-6,-6,-7,-7,-8,-9,-10,-10,-11,-12,-12,-12,-15,-15,-16
0,-4,-5,-8,-8,-8,-9,-12,-12,-15,-18,-22,-24,-26,-26,-26,-26,-26,-31,-31
0,-1,-2,-4,-12,-12,-12,-13,-14,-15,-15,-16,-20,-21,-24,-24,-24,-25,-28,-28
0,-1,-2,-4,-12,-12,-12,-13,-14,-15,-15,-16,-20,-21,-24,-24,-24,-25,-28,-28
0,0,-1,-3,-4,-6,-10,-10,-10,-10,-14,-14,-16,-17,-18,-19,-20,-21,-22,-23
0,-2,-3,-6,-7,-9,-9,-10,-12,-13,-15,-19,-19,-19,-19,-23,-23,-25,-26,-27
0,-2,-3,-6,-7,-9,-9,-10,-12,-13,-15,-19,-19,-19,-19,-23,-23,-25,-26,-27
0,-2,-3,-6,-7,-9,-9,-10,-12,-13,-15,-19,-19,-19,-19,-23,-23,-25,-26,-27
0,-2,-3,-6,-7,-9,-9,-10,-12,-13,-15,-19,-19,-19,-19,-23,-23,-25,-26,-27
0,0,-1,-2,-5,-8,-9,-10,-11,-11,-11,-12,-12,-14,-17,-17,-17,-17,-18,-18
0,-1,-1,-1,-1,-3,-3,-3,-4,-7,-10,-10,-11,-12,-12,-13,-13,-13,-13,-13
0,0,-2,-5,-7,-7,-7,-8,-9,-9,-9,-9,-11,-11,-11,-12,-15,-18,-18,-19
0,0,-1,-2,-5,-8,-9,-9,-11,-14,-16,-16,-16,-17,-18,-18,-18,-18,-20,-20
0,-1,-1,-3,-5,-5,-7,-7,-8,-9,-13,-14,-20,-20,-24,-26,-27,-30,-31,-33
0,-1,-3,-3,-5,-6,-6,-6,-7,-9,-9,-9,-11,-11,-11,-12,-13,-13,-13,-13
0,-2,-2,-5,-6,-6,-6,-7,-11,-11,-11,-12,-12,-12,-12,-12,-12,-12,-15,-16
0,0,-3,-5,-5,-5,-8,-10,-10,-10,-11,-15,-16,-16,-17,-19,-20,-20,-21,-21
