0,30,40,140,50,25,0,85,5,0,10,10,10,0,20,0,100,0,0,105
0,65,0,30,40,140,50,25,0,85,5,0,10,10,10,0,20,0,100,0
0,10,0,5,50,45,5,0,25,0,0,20,0,0,25,0,0,0,10,0
0,50,0,10,15,15,0,15,0,10,0,5,50,45,5,0,25,0,0,20
0,20,25,0,0,0,10,0,20,25,5,0,20,0,0,5,0,10,0,135
0,20,25,0,0,0,10,0,20,25,5,0,20,0,0,5,0,10,0,135
0,0,15,10,90,0,110,20,0,25,5,115,0,0,15,20,20,0,0,0
0,10,0,155,10,15,0,0,5,50,0,0,0,0,0,15,10,90,0,110
0,10,55,30,0,20,0,0,0,0,10,0,155,10,15,0,0,5,50,0
0,20,25,0,90,0,0,0,0,0,5,0,0,10,0,60,20,20,0,0
0,20,10,0,50,5,0,0,5,0,0,20,0,0,75,0,5,0,40,5
0,0,20,10,0,50,5,0,0,5,0,0,20,0,0,75,0,5,0,40
0,75,55,110,20,0,20,20,10,0,50,0,0,0,0,20,10,0,50,5
0,0,5,0,0,105,5,5,0,205,10,0,95,5,10,0,0,0,5,0
0,5,0,0,0,5,0,0,105,5,5,0,205,10,0,95,5,10,0,0
0,80,0,10,0,15,10,150,0,0,105,10,0,10,0,100,0,10,0,0
0,10,0,0,10,35,65,0,0,15,0,0,80,0,10,0,15,10,150,0
0,0,20,0,20,0,25,0,20,0,0,0,55,80,0,20,5,0,0,30
0,75,20,0,0,20,0,20,0,25,0,20,0,0,0,55,80,0,20,5
0,0,50,5,0,0,0,0,20,0,20,5,0,25,0,0,5,0,0,200
0,0,50,5,0,0,0,0,20,0,20,5,0,25,0,0,5,0,0,200
0,0,5,0,30,0,0,70,10,5,20,0,0,5,0,0,25,0,0,0
0,5,15,15,0,10,0,0,5,20,0,0,0,30,45,65,0,5,5,0
0,5,15,15,0,10,0,0,5,20,0,0,0,30,45,65,0,5,5,0
0,5,0,20,0,5,15,15,0,10,0,0,5,20,0,0,0,30,45,65
0,50,0,345,0,5,0,20,0,5,15,15,0,10,0,0,5,20,0,0
0,15,0,30,0,0,20,65,25,0,0,50,0,345,0,5,0,20,0,5
0,0,30,0,15,0,30,0,0,20,65,25,0,0,50,0,345,0,5,0
0,90,60,5,10,0,10,0,0,20,0,0,5,0,10,0,20,0,0,10
0,90,60,5,10,0,10,0,0,20,0,0,5,0,10,0,20,0,0,10
0,25,0,5,0,0,0,5,0,155,110,0,5,0,25,25,20,0,0,5
0,0,110,0,40,0,5,60,5,0,0,50,0,35,0,105,0,25,0,5
0,50,20,10,0,0,35,5,0,15,0,0,110,0,40,0,5,60,5,0
0,50,20,10,0,0,35,5,0,15,0,0,110,0,40,0,5,60,5,0
0,25,0,50,20,10,0,0,35,5,0,15,0,0,110,0,40,0,5,60
0,0,0,0,60,0,60,0,105,0,0,5,0,0,5,0,5,0,40,0
0,5,5,10,0,5,0,30,100,25,0,0,0,0,0,60,0,60,0,105
0,5,5,10,0,5,0,30,100,25,0,0,0,0,0,60,0,60,0,105
0,10,40,50,0,20,0,0,45,0,0,75,0,25,20,0,0,0,0,0
0,100,0,0,5,0,10,40,50,0,20,0,0,45,0,0,75,0,25,20
0,100,0,0,5,0,10,40,50,0,20,0,0,45,0,0,75,0,25,20
0,100,0,0,5,0,10,40,50,0,20,0,0,45,0,0,75,0,25,20
0,100,0,0,5,0,10,40,50,0,20,0,0,45,0,0,75,0,25,20
0,50,0,10,0,20,0,0,0,0,55,0,85,0,0,35,40,0,0,10
0,10,0,5,80,0,50,0,0,0,0,50,0,0,10,0,5,5,0,40
0,30,5,0,0,0,40,0,10,0,5,80,0,50,0,0,0,0,50,0
0,50,5,5,0,5,0,30,5,0,0,0,40,0,10,0,5,80,0,50
0,0,0,0,10,0,10,0,1050,0,15,0,0,5,10,5,10,5,405,105
0,0,0,5,10,0,10,90,0,0,0,75,0,15,35,10,5,10,0,0
0,0,0,5,0,0,0,0,40,105,5,25,0,110,135,135,15,0,0,0
0,25,0,0,90,0,0,0,5,0,860,10,25,0,0,20,15,0,10,0
0,145,60,50,50,20,0,0,100,200,0,0,0,135,40,0,0,0,0,0
0,145,60,50,50,20,0,0,100,200,0,0,0,135,40,0,0,0,0,0
0,65,5,0,0,5,5,0,55,35,5,15,0,0,0,120,110,0,0,0
10,0,0,0,0,0,5,20,5,5,15,5,0,0,0,0,0,0,0,90
20,0,0,0,0,0,5,20,5,5,15,5,0,0,0,0,0,0,0,90
15,25,0,0,0,0,50,0,5,10,0,0,5,55,0,0,0,0,25,10
25,0,25,25,0,65,30,0,0,5,0,0,10,30,5,40,25,0,0,90
75,0,85,0,0,5,0,20,0,0,0,25,0,25,25,0,65,30,0,0
0,5,0,5,5,250,5,90,5,5,5,105,15,160,0,50,40,0,15,15
0,5,5,0,5,0,5,5,250,5,90,5,5,5,105,15,160,0,50,40
0,5,5,0,15,0,100,0,35,0,25,20,0,0,0,100,0,40,0,0
0,5,0,0,0,10,0,35,0,0,5,0,75,20,30,75,5,5,0,5
0,100,5,20,20,5,0,5,0,0,5,0,0,0,10,0,35,0,0,5
0,5,5,0,0,100,5,20,20,5,0,5,0,0,5,0,0,0,10,0
0,0,0,0,0,20,0,5,5,0,0,100,5,20,20,5,0,5,0,0
0,40,0,40,20,0,0,5,0,80,15,5,0,5,0,0,0,10,0,0
0,50,0,0,0,15,0,70,0,0,0,0,0,5,0,0,60,0,20,0
15,0,100,0,5,0,10,5,0,0,0,10,0,20,0,100,10,0,5,0
5,0,0,15,0,100,0,5,0,10,5,0,0,0,10,0,20,0,100,10
30,0,10,0,0,25,0,90,0,0,10,0,10,0,0,10,0,80,80,0
120,0,25,0,0,0,10,0,10,10,115,0,25,5,0,35,0,0,0,40
110,0,495,0,0,0,5,0,25,0,95,0,0,155,0,25,0,0,0,10
140,0,495,0,0,0,5,0,25,0,95,0,0,155,0,25,0,0,0,10
30,0,0,30,0,0,30,3000,0,5,5,100,0,20,80,0,25,0,0,40
